,ID,Pathogens,Link
6159,dbAMP_18726,Pseudomonas aeruginosa,Negative
6160,dbAMP_18726,Salmonella enterica,Negative
6161,dbAMP_18726,Staphylococcus aureus,Negative
6162,dbAMP_18726,Staphylococcus epidermidis,Negative
6163,dbAMP_18728,Bacillus subtilis,Negative
6164,dbAMP_18728,Escherichia coli,Negative
6165,dbAMP_18728,Klebsiella pneumoniae,Negative
6166,dbAMP_18728,Micrococcus luteus,Negative
6167,dbAMP_18728,Pseudomonas aeruginosa,Negative
6168,dbAMP_18728,Salmonella enterica,Negative
6169,dbAMP_18728,Staphylococcus aureus,Negative
6170,dbAMP_18729,Staphylococcus aureus,Negative
6171,dbAMP_18732,Staphylococcus aureus,Negative
6172,dbAMP_18740,Klebsiella pneumoniae,Negative
6173,dbAMP_18740,Pseudomonas aeruginosa,Negative
6174,dbAMP_18743,Escherichia coli,Negative
6175,dbAMP_18743,Salmonella enterica,Negative
6176,dbAMP_18747,Pseudomonas aeruginosa,Negative
6177,dbAMP_18748,Escherichia coli,Negative
6178,dbAMP_18748,Pseudomonas aeruginosa,Negative
6179,dbAMP_18749,Escherichia coli,Negative
6180,dbAMP_18749,Pseudomonas aeruginosa,Negative
6181,dbAMP_18749,Staphylococcus aureus,Negative
6182,dbAMP_18749,Staphylococcus epidermidis,Negative
6183,dbAMP_18750,Pseudomonas aeruginosa,Negative
6184,dbAMP_18751,Escherichia coli,Negative
6185,dbAMP_18751,Pseudomonas aeruginosa,Negative
6186,dbAMP_18751,Staphylococcus aureus,Negative
6187,dbAMP_18751,Staphylococcus epidermidis,Negative
6188,dbAMP_18752,Pseudomonas aeruginosa,Negative
6189,dbAMP_18755,Pseudomonas aeruginosa,Negative
6190,dbAMP_18757,Pseudomonas aeruginosa,Negative
6191,dbAMP_18758,Pseudomonas aeruginosa,Negative
6192,dbAMP_18759,Pseudomonas aeruginosa,Negative
6193,dbAMP_18760,Pseudomonas aeruginosa,Negative
6194,dbAMP_18763,Pseudomonas aeruginosa,Negative
6195,dbAMP_18775,Escherichia coli,Negative
6196,dbAMP_18775,Pseudomonas aeruginosa,Negative
6197,dbAMP_18775,Staphylococcus aureus,Negative
6198,dbAMP_18778,Escherichia coli,Negative
6199,dbAMP_18778,Staphylococcus aureus,Negative
6200,dbAMP_18787,Bacillus subtilis,Negative
6201,dbAMP_18787,Escherichia coli,Negative
6202,dbAMP_18829,Pseudomonas aeruginosa,Negative
6203,dbAMP_18834,Pseudomonas aeruginosa,Negative
6204,dbAMP_18836,Pseudomonas aeruginosa,Negative
6205,dbAMP_18836,Staphylococcus aureus,Negative
6206,dbAMP_18837,Staphylococcus aureus,Negative
6207,dbAMP_18838,Bacillus subtilis,Negative
6208,dbAMP_18838,Escherichia coli,Negative
6209,dbAMP_18838,Salmonella enterica,Negative
6210,dbAMP_18838,Staphylococcus aureus,Negative
6211,dbAMP_18840,Bacillus subtilis,Negative
6212,dbAMP_18840,Escherichia coli,Negative
6213,dbAMP_18840,Salmonella enterica,Negative
6214,dbAMP_18840,Staphylococcus aureus,Negative
6215,dbAMP_18872,Staphylococcus aureus,Negative
6216,dbAMP_18873,Acinetobacter baumannii,Negative
6217,dbAMP_18873,Enterococcus faecalis,Negative
6218,dbAMP_18873,Escherichia coli,Negative
6219,dbAMP_18873,Klebsiella pneumoniae,Negative
6220,dbAMP_18873,Pseudomonas aeruginosa,Negative
6221,dbAMP_18873,Salmonella enterica,Negative
6222,dbAMP_18873,Staphylococcus aureus,Negative
6223,dbAMP_18879,Staphylococcus aureus,Negative
6224,dbAMP_18880,Acinetobacter baumannii,Negative
6225,dbAMP_18880,Enterococcus faecalis,Negative
6226,dbAMP_18880,Escherichia coli,Negative
6227,dbAMP_18880,Klebsiella pneumoniae,Negative
6228,dbAMP_18880,Pseudomonas aeruginosa,Negative
6229,dbAMP_18880,Salmonella enterica,Negative
6230,dbAMP_18880,Staphylococcus aureus,Negative
6231,dbAMP_18882,Acinetobacter baumannii,Negative
6232,dbAMP_18882,Enterococcus faecalis,Negative
6233,dbAMP_18882,Escherichia coli,Negative
6234,dbAMP_18882,Klebsiella pneumoniae,Negative
6235,dbAMP_18882,Pseudomonas aeruginosa,Negative
6236,dbAMP_18882,Salmonella enterica,Negative
6237,dbAMP_18882,Staphylococcus aureus,Negative
6238,dbAMP_18883,Acinetobacter baumannii,Negative
6239,dbAMP_18883,Enterococcus faecalis,Negative
6240,dbAMP_18883,Escherichia coli,Negative
6241,dbAMP_18883,Klebsiella pneumoniae,Negative
6242,dbAMP_18883,Pseudomonas aeruginosa,Negative
6243,dbAMP_18883,Salmonella enterica,Negative
6244,dbAMP_18883,Staphylococcus aureus,Negative
6245,dbAMP_18885,Acinetobacter baumannii,Negative
6246,dbAMP_18885,Enterococcus faecalis,Negative
6247,dbAMP_18885,Escherichia coli,Negative
6248,dbAMP_18885,Klebsiella pneumoniae,Negative
6249,dbAMP_18885,Pseudomonas aeruginosa,Negative
6250,dbAMP_18885,Salmonella enterica,Negative
6251,dbAMP_18885,Staphylococcus aureus,Negative
6252,dbAMP_18886,Acinetobacter baumannii,Negative
6253,dbAMP_18886,Enterococcus faecalis,Negative
6254,dbAMP_18886,Escherichia coli,Negative
6255,dbAMP_18886,Klebsiella pneumoniae,Negative
6256,dbAMP_18886,Pseudomonas aeruginosa,Negative
6257,dbAMP_18886,Salmonella enterica,Negative
6258,dbAMP_18886,Staphylococcus aureus,Negative
6259,dbAMP_18887,Acinetobacter baumannii,Negative
6260,dbAMP_18887,Enterococcus faecalis,Negative
6261,dbAMP_18887,Escherichia coli,Negative
6262,dbAMP_18887,Klebsiella pneumoniae,Negative
6263,dbAMP_18887,Pseudomonas aeruginosa,Negative
6264,dbAMP_18887,Salmonella enterica,Negative
6265,dbAMP_18887,Staphylococcus aureus,Negative
6266,dbAMP_18888,Enterococcus faecalis,Negative
6267,dbAMP_18888,Klebsiella pneumoniae,Negative
6268,dbAMP_18888,Pseudomonas aeruginosa,Negative
6269,dbAMP_18888,Staphylococcus aureus,Negative
6270,dbAMP_18890,Bacillus subtilis,Negative
6271,dbAMP_18890,Pseudomonas aeruginosa,Negative
6272,dbAMP_18892,Bacillus subtilis,Negative
6273,dbAMP_18892,Escherichia coli,Negative
6274,dbAMP_18892,Pseudomonas aeruginosa,Negative
6275,dbAMP_18895,Escherichia coli,Negative
6276,dbAMP_18895,Pseudomonas aeruginosa,Negative
6277,dbAMP_18896,Pseudomonas aeruginosa,Negative
6278,dbAMP_18899,Pseudomonas aeruginosa,Negative
6279,dbAMP_18905,Bacillus subtilis,Negative
6280,dbAMP_18905,Cryptococcus neoformans,Negative
6281,dbAMP_18905,Enterococcus faecalis,Negative
6282,dbAMP_18905,Escherichia coli,Negative
6283,dbAMP_18905,Pseudomonas aeruginosa,Negative
6284,dbAMP_18905,Staphylococcus aureus,Negative
6285,dbAMP_18911,Acinetobacter baumannii,Negative
6286,dbAMP_18912,Acinetobacter baumannii,Negative
6287,dbAMP_18916,Bacillus subtilis,Negative
6288,dbAMP_18916,Escherichia coli,Negative
6289,dbAMP_18917,Bacillus subtilis,Negative
6290,dbAMP_18917,Escherichia coli,Negative
6291,dbAMP_18919,Bacillus subtilis,Negative
6292,dbAMP_18919,Escherichia coli,Negative
6293,dbAMP_18921,Bacillus subtilis,Negative
6294,dbAMP_18921,Escherichia coli,Negative
6295,dbAMP_18922,Bacillus subtilis,Negative
6296,dbAMP_18922,Escherichia coli,Negative
6297,dbAMP_18925,Bacillus subtilis,Negative
6298,dbAMP_18925,Escherichia coli,Negative
6299,dbAMP_18926,Escherichia coli,Negative
6300,dbAMP_18927,Escherichia coli,Negative
6301,dbAMP_18937,Candida albicans,Negative
6302,dbAMP_18937,Staphylococcus aureus,Negative
6303,dbAMP_18938,Candida albicans,Negative
6304,dbAMP_18938,Staphylococcus aureus,Negative
6305,dbAMP_18940,Enterococcus faecalis,Negative
6306,dbAMP_18941,Bacillus subtilis,Negative
6307,dbAMP_18941,Enterococcus faecalis,Negative
6308,dbAMP_18941,Staphylococcus aureus,Negative
6309,dbAMP_18941,Staphylococcus epidermidis,Negative
6310,dbAMP_18942,Bacillus subtilis,Negative
6311,dbAMP_18942,Enterococcus faecalis,Negative
6312,dbAMP_18942,Pseudomonas aeruginosa,Negative
6313,dbAMP_18942,Staphylococcus aureus,Negative
6314,dbAMP_18942,Staphylococcus epidermidis,Negative
6315,dbAMP_18952,Klebsiella pneumoniae,Negative
6316,dbAMP_18952,Pseudomonas aeruginosa,Negative
6317,dbAMP_18956,Pseudomonas aeruginosa,Negative
6318,dbAMP_18961,Escherichia coli,Negative
6319,dbAMP_18961,Staphylococcus aureus,Negative
6320,dbAMP_18962,Escherichia coli,Negative
6321,dbAMP_18962,Staphylococcus aureus,Negative
6322,dbAMP_18964,Escherichia coli,Negative
6323,dbAMP_18965,Staphylococcus aureus,Negative
6324,dbAMP_18978,Bacillus cereus,Negative
6325,dbAMP_18978,Candida albicans,Negative
6326,dbAMP_18978,Cryptococcus neoformans,Negative
6327,dbAMP_18978,Escherichia coli,Negative
6328,dbAMP_18978,Pseudomonas aeruginosa,Negative
6329,dbAMP_18978,Staphylococcus aureus,Negative
6330,dbAMP_18978,Staphylococcus epidermidis,Negative
6331,dbAMP_18979,Bacillus cereus,Negative
6332,dbAMP_18979,Candida albicans,Negative
6333,dbAMP_18979,Escherichia coli,Negative
6334,dbAMP_18979,Pseudomonas aeruginosa,Negative
6335,dbAMP_18979,Staphylococcus aureus,Negative
6336,dbAMP_18980,Bacillus cereus,Negative
6337,dbAMP_18980,Bacillus subtilis,Negative
6338,dbAMP_18980,Candida albicans,Negative
6339,dbAMP_18980,Escherichia coli,Negative
6340,dbAMP_18980,Pseudomonas aeruginosa,Negative
6341,dbAMP_18980,Staphylococcus aureus,Negative
6342,dbAMP_18980,Staphylococcus epidermidis,Negative
6343,dbAMP_18981,Pseudomonas aeruginosa,Negative
6344,dbAMP_18988,Escherichia coli,Negative
6345,dbAMP_18988,Klebsiella pneumoniae,Negative
6346,dbAMP_18988,Pseudomonas aeruginosa,Negative
6347,dbAMP_18989,Pseudomonas aeruginosa,Negative
6348,dbAMP_18993,Pseudomonas aeruginosa,Negative
6349,dbAMP_18994,Pseudomonas aeruginosa,Negative
6350,dbAMP_18995,Pseudomonas aeruginosa,Negative
6351,dbAMP_18999,Pseudomonas aeruginosa,Negative
6352,dbAMP_19000,Klebsiella pneumoniae,Negative
6353,dbAMP_19000,Pseudomonas aeruginosa,Negative
6354,dbAMP_19001,Klebsiella pneumoniae,Negative
6355,dbAMP_19001,Pseudomonas aeruginosa,Negative
6356,dbAMP_19002,Escherichia coli,Negative
6357,dbAMP_19002,Pseudomonas aeruginosa,Negative
6358,dbAMP_19002,Staphylococcus aureus,Negative
6359,dbAMP_19003,Escherichia coli,Negative
6360,dbAMP_19003,Klebsiella pneumoniae,Negative
6361,dbAMP_19003,Pseudomonas aeruginosa,Negative
6362,dbAMP_19003,Staphylococcus aureus,Negative
6363,dbAMP_19006,Escherichia coli,Negative
6364,dbAMP_19006,Klebsiella pneumoniae,Negative
6365,dbAMP_19006,Pseudomonas aeruginosa,Negative
6366,dbAMP_19006,Staphylococcus aureus,Negative
6367,dbAMP_19008,Escherichia coli,Negative
6368,dbAMP_19008,Klebsiella pneumoniae,Negative
6369,dbAMP_19008,Pseudomonas aeruginosa,Negative
6370,dbAMP_19008,Staphylococcus aureus,Negative
6371,dbAMP_19010,Candida albicans,Negative
6372,dbAMP_19010,Escherichia coli,Negative
6373,dbAMP_19010,Pseudomonas aeruginosa,Negative
6374,dbAMP_19010,Staphylococcus aureus,Negative
6375,dbAMP_19011,Escherichia coli,Negative
6376,dbAMP_19011,Klebsiella pneumoniae,Negative
6377,dbAMP_19011,Pseudomonas aeruginosa,Negative
6378,dbAMP_19015,Escherichia coli,Negative
6379,dbAMP_19015,Klebsiella pneumoniae,Negative
6380,dbAMP_19015,Pseudomonas aeruginosa,Negative
6381,dbAMP_19016,Escherichia coli,Negative
6382,dbAMP_19016,Klebsiella pneumoniae,Negative
6383,dbAMP_19016,Pseudomonas aeruginosa,Negative
6384,dbAMP_19017,Escherichia coli,Negative
6385,dbAMP_19017,Klebsiella pneumoniae,Negative
6386,dbAMP_19017,Pseudomonas aeruginosa,Negative
6387,dbAMP_19019,Escherichia coli,Negative
6388,dbAMP_19019,Klebsiella pneumoniae,Negative
6389,dbAMP_19019,Pseudomonas aeruginosa,Negative
6390,dbAMP_19020,Escherichia coli,Negative
6391,dbAMP_19020,Klebsiella pneumoniae,Negative
6392,dbAMP_19020,Pseudomonas aeruginosa,Negative
6393,dbAMP_19022,Escherichia coli,Negative
6394,dbAMP_19022,Klebsiella pneumoniae,Negative
6395,dbAMP_19022,Pseudomonas aeruginosa,Negative
6396,dbAMP_19024,Escherichia coli,Negative
6397,dbAMP_19024,Klebsiella pneumoniae,Negative
6398,dbAMP_19024,Pseudomonas aeruginosa,Negative
6399,dbAMP_19025,Escherichia coli,Negative
6400,dbAMP_19025,Klebsiella pneumoniae,Negative
6401,dbAMP_19025,Pseudomonas aeruginosa,Negative
6402,dbAMP_19047,Enterococcus faecium,Negative
6403,dbAMP_19048,Enterococcus faecium,Negative
6404,dbAMP_19054,Bacillus cereus,Negative
6405,dbAMP_19054,Bacillus subtilis,Negative
6406,dbAMP_19054,Enterococcus faecalis,Negative
6407,dbAMP_19054,Enterococcus faecium,Negative
6408,dbAMP_19054,Escherichia coli,Negative
6409,dbAMP_19054,Pseudomonas aeruginosa,Negative
6410,dbAMP_19054,Salmonella enterica,Negative
6411,dbAMP_19054,Staphylococcus aureus,Negative
6412,dbAMP_19055,Bacillus cereus,Negative
6413,dbAMP_19055,Bacillus subtilis,Negative
6414,dbAMP_19055,Enterococcus faecalis,Negative
6415,dbAMP_19055,Enterococcus faecium,Negative
6416,dbAMP_19055,Escherichia coli,Negative
6417,dbAMP_19055,Pseudomonas aeruginosa,Negative
6418,dbAMP_19055,Salmonella enterica,Negative
6419,dbAMP_19055,Staphylococcus aureus,Negative
6420,dbAMP_19056,Bacillus cereus,Negative
6421,dbAMP_19056,Bacillus subtilis,Negative
6422,dbAMP_19056,Enterococcus faecalis,Negative
6423,dbAMP_19056,Enterococcus faecium,Negative
6424,dbAMP_19056,Escherichia coli,Negative
6425,dbAMP_19056,Pseudomonas aeruginosa,Negative
6426,dbAMP_19056,Salmonella enterica,Negative
6427,dbAMP_19056,Staphylococcus aureus,Negative
6428,dbAMP_19057,Bacillus cereus,Negative
6429,dbAMP_19057,Bacillus subtilis,Negative
6430,dbAMP_19057,Enterococcus faecalis,Negative
6431,dbAMP_19057,Enterococcus faecium,Negative
6432,dbAMP_19057,Escherichia coli,Negative
6433,dbAMP_19057,Pseudomonas aeruginosa,Negative
6434,dbAMP_19057,Salmonella enterica,Negative
6435,dbAMP_19057,Staphylococcus aureus,Negative
6436,dbAMP_19060,Bacillus cereus,Negative
6437,dbAMP_19060,Bacillus subtilis,Negative
6438,dbAMP_19060,Enterococcus faecalis,Negative
6439,dbAMP_19060,Enterococcus faecium,Negative
6440,dbAMP_19060,Escherichia coli,Negative
6441,dbAMP_19060,Pseudomonas aeruginosa,Negative
6442,dbAMP_19060,Salmonella enterica,Negative
6443,dbAMP_19060,Staphylococcus aureus,Negative
6444,dbAMP_19061,Bacillus cereus,Negative
6445,dbAMP_19061,Bacillus subtilis,Negative
6446,dbAMP_19061,Enterococcus faecalis,Negative
6447,dbAMP_19061,Enterococcus faecium,Negative
6448,dbAMP_19061,Escherichia coli,Negative
6449,dbAMP_19061,Pseudomonas aeruginosa,Negative
6450,dbAMP_19061,Salmonella enterica,Negative
6451,dbAMP_19061,Staphylococcus aureus,Negative
6452,dbAMP_19066,Bacillus cereus,Negative
6453,dbAMP_19066,Bacillus subtilis,Negative
6454,dbAMP_19066,Enterococcus faecalis,Negative
6455,dbAMP_19066,Enterococcus faecium,Negative
6456,dbAMP_19066,Escherichia coli,Negative
6457,dbAMP_19066,Pseudomonas aeruginosa,Negative
6458,dbAMP_19066,Salmonella enterica,Negative
6459,dbAMP_19066,Staphylococcus aureus,Negative
6460,dbAMP_19067,Bacillus cereus,Negative
6461,dbAMP_19067,Bacillus subtilis,Negative
6462,dbAMP_19067,Enterococcus faecalis,Negative
6463,dbAMP_19067,Enterococcus faecium,Negative
6464,dbAMP_19067,Escherichia coli,Negative
6465,dbAMP_19067,Pseudomonas aeruginosa,Negative
6466,dbAMP_19067,Salmonella enterica,Negative
6467,dbAMP_19067,Staphylococcus aureus,Negative
6468,dbAMP_19069,Acinetobacter baumannii,Negative
6469,dbAMP_19069,Enterobacter cloacae,Negative
6470,dbAMP_19069,Klebsiella pneumoniae,Negative
6471,dbAMP_19077,Escherichia coli,Negative
6472,dbAMP_19078,Bacillus subtilis,Negative
6473,dbAMP_19078,Escherichia coli,Negative
6474,dbAMP_19082,Escherichia coli,Negative
6475,dbAMP_19083,Escherichia coli,Negative
6476,dbAMP_19084,Bacillus subtilis,Negative
6477,dbAMP_19084,Escherichia coli,Negative
6478,dbAMP_19086,Escherichia coli,Negative
6479,dbAMP_19087,Escherichia coli,Negative
6480,dbAMP_19090,Enterobacter cloacae,Negative
6481,dbAMP_19090,Klebsiella pneumoniae,Negative
6482,dbAMP_19090,Staphylococcus aureus,Negative
6483,dbAMP_19091,Escherichia coli,Negative
6484,dbAMP_19093,Escherichia coli,Negative
6485,dbAMP_19097,Escherichia coli,Negative
6486,dbAMP_19101,Bacillus subtilis,Negative
6487,dbAMP_19101,Escherichia coli,Negative
6488,dbAMP_19103,Enterococcus faecalis,Negative
6489,dbAMP_19103,Staphylococcus aureus,Negative
6490,dbAMP_19104,Enterococcus faecalis,Negative
6491,dbAMP_19104,Staphylococcus aureus,Negative
6492,dbAMP_19105,Bacillus subtilis,Negative
6493,dbAMP_19105,Escherichia coli,Negative
6494,dbAMP_19110,Acinetobacter baumannii,Negative
6495,dbAMP_19110,Pseudomonas aeruginosa,Negative
6496,dbAMP_19114,Candida albicans,Negative
6497,dbAMP_19114,Staphylococcus aureus,Negative
6498,dbAMP_19114,Staphylococcus epidermidis,Negative
6499,dbAMP_19124,Escherichia coli,Negative
6500,dbAMP_19124,Salmonella enterica,Negative
6501,dbAMP_19125,Escherichia coli,Negative
6502,dbAMP_19125,Listeria monocytogenes,Negative
6503,dbAMP_19125,Salmonella enterica,Negative
6504,dbAMP_19126,Escherichia coli,Negative
6505,dbAMP_19126,Pseudomonas aeruginosa,Negative
6506,dbAMP_19145,Staphylococcus epidermidis,Negative
6507,dbAMP_19157,Salmonella enterica,Negative
6508,dbAMP_19160,Pseudomonas aeruginosa,Negative
6509,dbAMP_19160,Staphylococcus aureus,Negative
6510,dbAMP_19160,Staphylococcus epidermidis,Negative
6511,dbAMP_19161,Klebsiella pneumoniae,Negative
6512,dbAMP_19161,Pseudomonas aeruginosa,Negative
6513,dbAMP_19163,Pseudomonas aeruginosa,Negative
6514,dbAMP_19164,Escherichia coli,Negative
6515,dbAMP_19164,Staphylococcus aureus,Negative
6516,dbAMP_19166,Staphylococcus aureus,Negative
6517,dbAMP_19188,Escherichia coli,Negative
6518,dbAMP_19191,Enterococcus faecalis,Negative
6519,dbAMP_19191,Pseudomonas aeruginosa,Negative
6520,dbAMP_19191,Staphylococcus aureus,Negative
6521,dbAMP_19192,Klebsiella pneumoniae,Negative
6522,dbAMP_19192,Staphylococcus aureus,Negative
6523,dbAMP_19213,Bacillus subtilis,Negative
6524,dbAMP_19213,Klebsiella pneumoniae,Negative
6525,dbAMP_19213,Pseudomonas aeruginosa,Negative
6526,dbAMP_19213,Salmonella enterica,Negative
6527,dbAMP_19213,Staphylococcus aureus,Negative
6528,dbAMP_19214,Bacillus subtilis,Negative
6529,dbAMP_19214,Enterococcus faecalis,Negative
6530,dbAMP_19214,Enterococcus faecium,Negative
6531,dbAMP_19214,Escherichia coli,Negative
6532,dbAMP_19214,Klebsiella pneumoniae,Negative
6533,dbAMP_19214,Pseudomonas aeruginosa,Negative
6534,dbAMP_19214,Salmonella enterica,Negative
6535,dbAMP_19214,Staphylococcus aureus,Negative
6536,dbAMP_19218,Enterococcus faecalis,Negative
6537,dbAMP_19218,Salmonella enterica,Negative
6538,dbAMP_19219,Candida albicans,Negative
6539,dbAMP_19219,Enterococcus faecalis,Negative
6540,dbAMP_19219,Klebsiella pneumoniae,Negative
6541,dbAMP_19219,Staphylococcus aureus,Negative
6542,dbAMP_19224,Acinetobacter baumannii,Negative
6543,dbAMP_19224,Enterococcus faecium,Negative
6544,dbAMP_19224,Pseudomonas aeruginosa,Negative
6545,dbAMP_19224,Staphylococcus aureus,Negative
6546,dbAMP_19224,Staphylococcus epidermidis,Negative
6547,dbAMP_19229,Staphylococcus aureus,Negative
6548,dbAMP_19232,Candida albicans,Negative
6549,dbAMP_19232,Escherichia coli,Negative
6550,dbAMP_19232,Pseudomonas aeruginosa,Negative
6551,dbAMP_19232,Staphylococcus aureus,Negative
6552,dbAMP_19240,Bacillus megaterium,Negative
6553,dbAMP_19240,Salmonella enterica,Negative
6554,dbAMP_19240,Staphylococcus aureus,Negative
6555,dbAMP_19246,Escherichia coli,Negative
6556,dbAMP_19246,Pseudomonas aeruginosa,Negative
6557,dbAMP_19246,Staphylococcus aureus,Negative
6558,dbAMP_19247,Staphylococcus aureus,Negative
6559,dbAMP_19248,Staphylococcus aureus,Negative
6560,dbAMP_19253,Bacillus subtilis,Negative
6561,dbAMP_19253,Enterococcus faecalis,Negative
6562,dbAMP_19253,Staphylococcus aureus,Negative
6563,dbAMP_19255,Bacillus subtilis,Negative
6564,dbAMP_19255,Enterococcus faecalis,Negative
6565,dbAMP_19255,Staphylococcus aureus,Negative
6566,dbAMP_19265,Bacillus subtilis,Negative
6567,dbAMP_19265,Enterococcus faecalis,Negative
6568,dbAMP_19265,Staphylococcus aureus,Negative
6569,dbAMP_19267,Acinetobacter baumannii,Negative
6570,dbAMP_19267,Bacillus subtilis,Negative
6571,dbAMP_19267,Enterococcus faecalis,Negative
6572,dbAMP_19267,Escherichia coli,Negative
6573,dbAMP_19267,Pseudomonas aeruginosa,Negative
6574,dbAMP_19267,Salmonella enterica,Negative
6575,dbAMP_19267,Staphylococcus aureus,Negative
6576,dbAMP_19281,Acinetobacter baumannii,Negative
6577,dbAMP_19281,Escherichia coli,Negative
6578,dbAMP_19281,Klebsiella pneumoniae,Negative
6579,dbAMP_19281,Pseudomonas aeruginosa,Negative
6580,dbAMP_19281,Salmonella enterica,Negative
6581,dbAMP_19281,Staphylococcus aureus,Negative
6582,dbAMP_19281,Staphylococcus epidermidis,Negative
6583,dbAMP_19286,Enterococcus faecalis,Negative
6584,dbAMP_19293,Pseudomonas aeruginosa,Negative
6585,dbAMP_19298,Candida albicans,Negative
6586,dbAMP_19298,Enterobacter cloacae,Negative
6587,dbAMP_19298,Escherichia coli,Negative
6588,dbAMP_19298,Pseudomonas aeruginosa,Negative
6589,dbAMP_19298,Staphylococcus aureus,Negative
6590,dbAMP_19301,Candida albicans,Negative
6591,dbAMP_19313,Escherichia coli,Negative
6592,dbAMP_19315,Escherichia coli,Negative
6593,dbAMP_19315,Pseudomonas aeruginosa,Negative
6594,dbAMP_19315,Staphylococcus aureus,Negative
6595,dbAMP_19317,Escherichia coli,Negative
6596,dbAMP_19317,Pseudomonas aeruginosa,Negative
